dataset,size,demand,nclim,nvar,temp,prec,rel,crel,safeyield
Princeton,80,57,487,10,0,0.7,99.5555555555556,99.9444444444444,71.25
Princeton,80,57,488,10,1,0.7,99.5,99.8333333333333,71.25
Princeton,80,57,489,10,2,0.7,99.4444444444444,99.7777777777778,70.15625
Princeton,80,57,490,10,3,0.7,99.3333333333333,99.6666666666667,70.15625
Princeton,80,57,491,10,4,0.7,99.2222222222222,99.6666666666667,69.0625
Princeton,80,57,492,10,5,0.7,99,99.6666666666667,69.0625
Princeton,80,57,493,10,0,0.8,100,100,77.8125
Princeton,80,57,494,10,1,0.8,100,100,77.8125
Princeton,80,57,495,10,2,0.8,100,100,77.8125
Princeton,80,57,496,10,3,0.8,100,100,76.71875
Princeton,80,57,497,10,4,0.8,100,100,75.625
Princeton,80,57,498,10,5,0.8,100,100,75.625
Princeton,80,57,499,10,0,0.9,100,100,84.375
Princeton,80,57,500,10,1,0.9,100,100,83.28125
Princeton,80,57,501,10,2,0.9,100,100,83.28125
Princeton,80,57,502,10,3,0.9,100,100,82.1875
Princeton,80,57,503,10,4,0.9,100,100,82.1875
Princeton,80,57,504,10,5,0.9,100,100,82.1875
Princeton,80,57,505,10,0,1,100,100,88.75
Princeton,80,57,506,10,1,1,100,100,87.65625
Princeton,80,57,507,10,2,1,100,100,87.65625
Princeton,80,57,508,10,3,1,100,100,87.65625
Princeton,80,57,509,10,4,1,100,100,86.5625
Princeton,80,57,510,10,5,1,100,100,86.5625
Princeton,80,57,511,10,0,1.1,100,100,93.125
Princeton,80,57,512,10,1,1.1,100,100,92.03125
Princeton,80,57,513,10,2,1.1,100,100,92.03125
Princeton,80,57,514,10,3,1.1,100,100,90.9375
Princeton,80,57,515,10,4,1.1,100,100,90.9375
Princeton,80,57,516,10,5,1.1,100,100,90.9375
Princeton,80,57,517,10,0,1.2,100,100,97.5
Princeton,80,57,518,10,1,1.2,100,100,95.3125
Princeton,80,57,519,10,2,1.2,100,100,95.3125
Princeton,80,57,520,10,3,1.2,100,100,95.3125
Princeton,80,57,521,10,4,1.2,100,100,95.3125
Princeton,80,57,522,10,5,1.2,100,100,95.3125
Princeton,80,57,523,10,0,1.3,100,100,99.6875
Princeton,80,57,524,10,1,1.3,100,100,99.6875
Princeton,80,57,525,10,2,1.3,100,100,99.6875
Princeton,80,57,526,10,3,1.3,100,100,97.5
Princeton,80,57,527,10,4,1.3,100,100,97.5
Princeton,80,57,528,10,5,1.3,100,100,97.5
Princeton,80,57,529,10,0,1.4,100,100,101.875
Princeton,80,57,530,10,1,1.4,100,100,101.875
Princeton,80,57,531,10,2,1.4,100,100,101.875
Princeton,80,57,532,10,3,1.4,100,100,100.78125
Princeton,80,57,533,10,4,1.4,100,100,99.6875
Princeton,80,57,534,10,5,1.4,100,100,99.6875
Princeton,80,57,535,10,0,1.5,100,100,104.0625
Princeton,80,57,536,10,1,1.5,100,100,104.0625
Princeton,80,57,537,10,2,1.5,100,100,101.875
Princeton,80,57,538,10,3,1.5,100,100,101.875
Princeton,80,57,539,10,4,1.5,100,100,101.875
Princeton,80,57,540,10,5,1.5,100,100,101.875
Princeton,80,68,1,1,0,0.7,94.7777777777778,96.9444444444444,66.875
Princeton,80,68,2,1,1,0.7,94.5555555555556,96.8888888888889,66.875
Princeton,80,68,3,1,2,0.7,94.1111111111111,96.6666666666667,66.875
Princeton,80,68,4,1,3,0.7,93.8333333333333,96.5,65.78125
Princeton,80,68,5,1,4,0.7,93.3333333333333,96.4444444444444,64.6875
Princeton,80,68,6,1,5,0.7,93.2222222222222,96.0555555555556,64.6875
Princeton,80,68,7,1,0,0.8,97.9444444444444,99,75.625
Princeton,80,68,8,1,1,0.8,97.8333333333333,98.8333333333333,75.625
Princeton,80,68,9,1,2,0.8,97.6666666666667,98.8333333333333,75.625
Princeton,80,68,10,1,3,0.8,97.4444444444444,98.6666666666667,73.4375
Princeton,80,68,11,1,4,0.8,97.2222222222222,98.5555555555556,73.4375
Princeton,80,68,12,1,5,0.8,97.0555555555556,98.4444444444444,73.4375
Princeton,80,68,13,1,0,0.9,99.4444444444444,99.7222222222222,82.1875
Princeton,80,68,14,1,1,0.9,99.2222222222222,99.7222222222222,82.1875
Princeton,80,68,15,1,2,0.9,99.2222222222222,99.6666666666667,81.09375
Princeton,80,68,16,1,3,0.9,99.1666666666667,99.5555555555556,81.09375
Princeton,80,68,17,1,4,0.9,99.0555555555556,99.5555555555556,80
Princeton,80,68,18,1,5,0.9,98.9444444444444,99.5,80
Princeton,80,68,19,1,0,1,99.8888888888889,100,88.75
Princeton,80,68,20,1,1,1,99.8888888888889,100,86.5625
Princeton,80,68,21,1,2,1,99.8888888888889,100,86.5625
Princeton,80,68,22,1,3,1,99.8888888888889,99.9444444444444,86.5625
Princeton,80,68,23,1,4,1,99.8888888888889,99.9444444444444,84.375
Princeton,80,68,24,1,5,1,99.8333333333333,99.9444444444444,84.375
Princeton,80,68,25,1,0,1.1,100,100,93.125
Princeton,80,68,26,1,1,1.1,100,100,90.9375
Princeton,80,68,27,1,2,1.1,100,100,90.9375
Princeton,80,68,28,1,3,1.1,100,100,90.9375
Princeton,80,68,29,1,4,1.1,100,100,90.9375
Princeton,80,68,30,1,5,1.1,100,100,90.9375
Princeton,80,68,31,1,0,1.2,100,100,97.5
Princeton,80,68,32,1,1,1.2,100,100,97.5
Princeton,80,68,33,1,2,1.2,100,100,95.3125
Princeton,80,68,34,1,3,1.2,100,100,95.3125
Princeton,80,68,35,1,4,1.2,100,100,95.3125
Princeton,80,68,36,1,5,1.2,100,100,95.3125
Princeton,80,68,37,1,0,1.3,100,100,99.6875
Princeton,80,68,38,1,1,1.3,100,100,99.6875
Princeton,80,68,39,1,2,1.3,100,100,99.6875
Princeton,80,68,40,1,3,1.3,100,100,99.6875
Princeton,80,68,41,1,4,1.3,100,100,99.6875
Princeton,80,68,42,1,5,1.3,100,100,97.5
Princeton,80,68,43,1,0,1.4,100,100,101.875
Princeton,80,68,44,1,1,1.4,100,100,101.875
Princeton,80,68,45,1,2,1.4,100,100,101.875
Princeton,80,68,46,1,3,1.4,100,100,101.875
Princeton,80,68,47,1,4,1.4,100,100,101.875
Princeton,80,68,48,1,5,1.4,100,100,101.875
Princeton,80,68,49,1,0,1.5,100,100,106.25
Princeton,80,68,50,1,1,1.5,100,100,106.25
Princeton,80,68,51,1,2,1.5,100,100,106.25
Princeton,80,68,52,1,3,1.5,100,100,106.25
Princeton,80,68,53,1,4,1.5,100,100,106.25
Princeton,80,68,54,1,5,1.5,100,100,104.0625
Princeton,80,68,55,2,0,0.7,95.7777777777778,98.0555555555556,69.0625
Princeton,80,68,56,2,1,0.7,95.5,97.7777777777778,69.0625
Princeton,80,68,57,2,2,0.7,95.1666666666667,97.5555555555556,67.96875
Princeton,80,68,58,2,3,0.7,94.7777777777778,97.2777777777778,67.96875
Princeton,80,68,59,2,4,0.7,94.4444444444444,97.2222222222222,66.875
Princeton,80,68,60,2,5,0.7,94.1666666666667,96.9444444444444,66.875
Princeton,80,68,61,2,0,0.8,99.0555555555556,99.7222222222222,75.625
Princeton,80,68,62,2,1,0.8,98.8888888888889,99.6666666666667,75.625
Princeton,80,68,63,2,2,0.8,98.6666666666667,99.6111111111111,75.625
Princeton,80,68,64,2,3,0.8,98.3333333333333,99.6111111111111,74.53125
Princeton,80,68,65,2,4,0.8,98.3333333333333,99.4444444444444,73.4375
Princeton,80,68,66,2,5,0.8,98.1111111111111,99.2222222222222,73.4375
Princeton,80,68,67,2,0,0.9,99.8333333333333,100,82.1875
Princeton,80,68,68,2,1,0.9,99.8333333333333,100,82.1875
Princeton,80,68,69,2,2,0.9,99.7777777777778,100,82.1875
Princeton,80,68,70,2,3,0.9,99.7777777777778,99.9444444444444,81.09375
Princeton,80,68,71,2,4,0.9,99.6666666666667,99.9444444444444,80
Princeton,80,68,72,2,5,0.9,99.6111111111111,99.8888888888889,80
Princeton,80,68,73,2,0,1,100,100,88.75
Princeton,80,68,74,2,1,1,100,100,88.75
Princeton,80,68,75,2,2,1,100,100,88.75
Princeton,80,68,76,2,3,1,100,100,86.5625
Princeton,80,68,77,2,4,1,100,100,86.5625
Princeton,80,68,78,2,5,1,99.9444444444444,100,86.5625
Princeton,80,68,79,2,0,1.1,100,100,93.125
Princeton,80,68,80,2,1,1.1,100,100,93.125
Princeton,80,68,81,2,2,1.1,100,100,93.125
Princeton,80,68,82,2,3,1.1,100,100,92.03125
Princeton,80,68,83,2,4,1.1,100,100,92.03125
Princeton,80,68,84,2,5,1.1,100,100,90.9375
Princeton,80,68,85,2,0,1.2,100,100,97.5
Princeton,80,68,86,2,1,1.2,100,100,95.3125
Princeton,80,68,87,2,2,1.2,100,100,95.3125
Princeton,80,68,88,2,3,1.2,100,100,95.3125
Princeton,80,68,89,2,4,1.2,100,100,95.3125
Princeton,80,68,90,2,5,1.2,100,100,95.3125
Princeton,80,68,91,2,0,1.3,100,100,99.6875
Princeton,80,68,92,2,1,1.3,100,100,99.6875
Princeton,80,68,93,2,2,1.3,100,100,99.6875
Princeton,80,68,94,2,3,1.3,100,100,99.6875
Princeton,80,68,95,2,4,1.3,100,100,99.6875
Princeton,80,68,96,2,5,1.3,100,100,97.5
Princeton,80,68,97,2,0,1.4,100,100,104.0625
Princeton,80,68,98,2,1,1.4,100,100,104.0625
Princeton,80,68,99,2,2,1.4,100,100,101.875
Princeton,80,68,100,2,3,1.4,100,100,101.875
Princeton,80,68,101,2,4,1.4,100,100,101.875
Princeton,80,68,102,2,5,1.4,100,100,101.875
Princeton,80,68,103,2,0,1.5,100,100,106.25
Princeton,80,68,104,2,1,1.5,100,100,106.25
Princeton,80,68,105,2,2,1.5,100,100,106.25
Princeton,80,68,106,2,3,1.5,100,100,106.25
Princeton,80,68,107,2,4,1.5,100,100,104.0625
Princeton,80,68,108,2,5,1.5,100,100,104.0625
Princeton,80,68,109,3,0,0.7,98.5555555555556,99.2222222222222,73.4375
Princeton,80,68,110,3,1,0.7,98.3333333333333,99.1111111111111,72.890625
Princeton,80,68,111,3,2,0.7,98.1666666666667,99.0555555555556,72.34375
Princeton,80,68,112,3,3,0.7,97.9444444444444,98.9444444444444,71.796875
Princeton,80,68,113,3,4,0.7,97.3888888888889,98.7777777777778,71.25
Princeton,80,68,114,3,5,0.7,97.1111111111111,98.6111111111111,71.25
Princeton,80,68,115,3,0,0.8,99.9444444444444,100,80
Princeton,80,68,116,3,1,0.8,99.8888888888889,100,80
Princeton,80,68,117,3,2,0.8,99.7777777777778,100,78.90625
Princeton,80,68,118,3,3,0.8,99.7777777777778,99.9444444444444,77.8125
Princeton,80,68,119,3,4,0.8,99.7222222222222,99.9444444444444,77.8125
Princeton,80,68,120,3,5,0.8,99.5555555555556,99.9444444444444,77.8125
Princeton,80,68,121,3,0,0.9,100,100,85.46875
Princeton,80,68,122,3,1,0.9,100,100,84.375
Princeton,80,68,123,3,2,0.9,100,100,84.375
Princeton,80,68,124,3,3,0.9,100,100,84.375
Princeton,80,68,125,3,4,0.9,100,100,83.828125
Princeton,80,68,126,3,5,0.9,100,100,83.28125
Princeton,80,68,127,3,0,1,100,100,90.9375
Princeton,80,68,128,3,1,1,100,100,88.75
Princeton,80,68,129,3,2,1,100,100,88.75
Princeton,80,68,130,3,3,1,100,100,88.75
Princeton,80,68,131,3,4,1,100,100,88.75
Princeton,80,68,132,3,5,1,100,100,88.75
Princeton,80,68,133,3,0,1.1,100,100,95.3125
Princeton,80,68,134,3,1,1.1,100,100,93.125
Princeton,80,68,135,3,2,1.1,100,100,93.125
Princeton,80,68,136,3,3,1.1,100,100,93.125
Princeton,80,68,137,3,4,1.1,100,100,93.125
Princeton,80,68,138,3,5,1.1,100,100,93.125
Princeton,80,68,139,3,0,1.2,100,100,97.5
Princeton,80,68,140,3,1,1.2,100,100,97.5
Princeton,80,68,141,3,2,1.2,100,100,97.5
Princeton,80,68,142,3,3,1.2,100,100,97.5
Princeton,80,68,143,3,4,1.2,100,100,97.5
Princeton,80,68,144,3,5,1.2,100,100,97.5
Princeton,80,68,145,3,0,1.3,100,100,101.875
Princeton,80,68,146,3,1,1.3,100,100,101.875
Princeton,80,68,147,3,2,1.3,100,100,101.875
Princeton,80,68,148,3,3,1.3,100,100,99.6875
Princeton,80,68,149,3,4,1.3,100,100,99.6875
Princeton,80,68,150,3,5,1.3,100,100,99.6875
Princeton,80,68,151,3,0,1.4,100,100,104.0625
Princeton,80,68,152,3,1,1.4,100,100,101.875
Princeton,80,68,153,3,2,1.4,100,100,101.875
Princeton,80,68,154,3,3,1.4,100,100,101.875
Princeton,80,68,155,3,4,1.4,100,100,101.875
Princeton,80,68,156,3,5,1.4,100,100,101.875
Princeton,80,68,157,3,0,1.5,100,100,106.25
Princeton,80,68,158,3,1,1.5,100,100,106.25
Princeton,80,68,159,3,2,1.5,100,100,106.25
Princeton,80,68,160,3,3,1.5,100,100,106.25
Princeton,80,68,161,3,4,1.5,100,100,106.25
Princeton,80,68,162,3,5,1.5,100,100,106.25
Princeton,80,68,163,4,0,0.7,98.7777777777778,99.3888888888889,75.625
Princeton,80,68,164,4,1,0.7,98.5,99.2222222222222,75.625
Princeton,80,68,165,4,2,0.7,98.3333333333333,99.0555555555556,74.53125
Princeton,80,68,166,4,3,0.7,98.2222222222222,98.9444444444444,73.4375
Princeton,80,68,167,4,4,0.7,97.9444444444444,98.8888888888889,73.4375
Princeton,80,68,168,4,5,0.7,97.8333333333333,98.7777777777778,73.4375
Princeton,80,68,169,4,0,0.8,99.4444444444444,99.7222222222222,82.1875
Princeton,80,68,170,4,1,0.8,99.4444444444444,99.7222222222222,82.1875
Princeton,80,68,171,4,2,0.8,99.4444444444444,99.7222222222222,82.1875
Princeton,80,68,172,4,3,0.8,99.4444444444444,99.7222222222222,81.09375
Princeton,80,68,173,4,4,0.8,99.4444444444444,99.7222222222222,80
Princeton,80,68,174,4,5,0.8,99.3888888888889,99.7222222222222,80
Princeton,80,68,175,4,0,0.9,99.5,99.7222222222222,88.75
Princeton,80,68,176,4,1,0.9,99.5,99.7222222222222,88.75
Princeton,80,68,177,4,2,0.9,99.5,99.7222222222222,87.65625
Princeton,80,68,178,4,3,0.9,99.5,99.7222222222222,86.5625
Princeton,80,68,179,4,4,0.9,99.5,99.7222222222222,86.5625
Princeton,80,68,180,4,5,0.9,99.5,99.7222222222222,86.5625
Princeton,80,68,181,4,0,1,99.6111111111111,99.7222222222222,93.125
Princeton,80,68,182,4,1,1,99.6111111111111,99.7222222222222,93.125
Princeton,80,68,183,4,2,1,99.6111111111111,99.7222222222222,93.125
Princeton,80,68,184,4,3,1,99.6111111111111,99.7222222222222,93.125
Princeton,80,68,185,4,4,1,99.6111111111111,99.7222222222222,90.9375
Princeton,80,68,186,4,5,1,99.6111111111111,99.7222222222222,90.9375
Princeton,80,68,187,4,0,1.1,99.6111111111111,99.7222222222222,97.5
Princeton,80,68,188,4,1,1.1,99.6111111111111,99.7222222222222,96.40625
Princeton,80,68,189,4,2,1.1,99.6111111111111,99.7222222222222,96.40625
Princeton,80,68,190,4,3,1.1,99.6111111111111,99.7222222222222,95.3125
Princeton,80,68,191,4,4,1.1,99.6111111111111,99.7222222222222,95.3125
Princeton,80,68,192,4,5,1.1,99.6111111111111,99.7222222222222,95.3125
Princeton,80,68,193,4,0,1.2,99.6666666666667,99.7777777777778,101.875
Princeton,80,68,194,4,1,1.2,99.6666666666667,99.7777777777778,101.875
Princeton,80,68,195,4,2,1.2,99.6111111111111,99.7777777777778,99.6875
Princeton,80,68,196,4,3,1.2,99.6111111111111,99.7777777777778,99.6875
Princeton,80,68,197,4,4,1.2,99.6111111111111,99.7777777777778,99.6875
Princeton,80,68,198,4,5,1.2,99.6111111111111,99.7777777777778,99.6875
Princeton,80,68,199,4,0,1.3,99.6666666666667,99.7777777777778,104.0625
Princeton,80,68,200,4,1,1.3,99.6666666666667,99.7777777777778,104.0625
Princeton,80,68,201,4,2,1.3,99.6666666666667,99.7777777777778,104.0625
Princeton,80,68,202,4,3,1.3,99.6666666666667,99.7777777777778,104.0625
Princeton,80,68,203,4,4,1.3,99.6666666666667,99.7777777777778,101.875
Princeton,80,68,204,4,5,1.3,99.6666666666667,99.7777777777778,101.875
Princeton,80,68,205,4,0,1.4,99.7222222222222,99.7777777777778,106.25
Princeton,80,68,206,4,1,1.4,99.7222222222222,99.7777777777778,106.25
Princeton,80,68,207,4,2,1.4,99.7222222222222,99.7777777777778,106.25
Princeton,80,68,208,4,3,1.4,99.7222222222222,99.7777777777778,106.25
Princeton,80,68,209,4,4,1.4,99.7222222222222,99.7777777777778,106.25
Princeton,80,68,210,4,5,1.4,99.6666666666667,99.7777777777778,106.25
Princeton,80,68,211,4,0,1.5,99.7222222222222,99.8333333333333,110.625
Princeton,80,68,212,4,1,1.5,99.7222222222222,99.8333333333333,110.625
Princeton,80,68,213,4,2,1.5,99.7222222222222,99.8333333333333,110.625
Princeton,80,68,214,4,3,1.5,99.7222222222222,99.8333333333333,110.625
Princeton,80,68,215,4,4,1.5,99.7222222222222,99.8333333333333,110.625
Princeton,80,68,216,4,5,1.5,99.7222222222222,99.8333333333333,108.4375
Princeton,80,68,217,5,0,0.7,95.9444444444444,97.6111111111111,69.0625
Princeton,80,68,218,5,1,0.7,95.7222222222222,97.3888888888889,69.0625
Princeton,80,68,219,5,2,0.7,95.3888888888889,97.2777777777778,67.96875
Princeton,80,68,220,5,3,0.7,94.9444444444444,97.1111111111111,67.96875
Princeton,80,68,221,5,4,0.7,94.5555555555556,97,66.875
Princeton,80,68,222,5,5,0.7,94.2222222222222,96.8888888888889,66.875
Princeton,80,68,223,5,0,0.8,98.0555555555556,99.2222222222222,77.8125
Princeton,80,68,224,5,1,0.8,98,99.1666666666667,76.71875
Princeton,80,68,225,5,2,0.8,97.8888888888889,98.9444444444444,75.625
Princeton,80,68,226,5,3,0.8,97.7222222222222,98.8333333333333,75.625
Princeton,80,68,227,5,4,0.8,97.5,98.7222222222222,75.625
Princeton,80,68,228,5,5,0.8,97.2777777777778,98.7222222222222,75.625
Princeton,80,68,229,5,0,0.9,99.7777777777778,99.9444444444444,84.375
Princeton,80,68,230,5,1,0.9,99.6666666666667,99.8888888888889,82.1875
Princeton,80,68,231,5,2,0.9,99.6666666666667,99.8888888888889,82.1875
Princeton,80,68,232,5,3,0.9,99.6111111111111,99.8888888888889,82.1875
Princeton,80,68,233,5,4,0.9,99.6111111111111,99.8333333333333,80
Princeton,80,68,234,5,5,0.9,99.4444444444444,99.7777777777778,80
Princeton,80,68,235,5,0,1,99.9444444444444,99.9444444444444,88.75
Princeton,80,68,236,5,1,1,99.9444444444444,99.9444444444444,88.75
Princeton,80,68,237,5,2,1,99.9444444444444,99.9444444444444,88.75
Princeton,80,68,238,5,3,1,99.9444444444444,99.9444444444444,86.5625
Princeton,80,68,239,5,4,1,99.9444444444444,99.9444444444444,86.5625
Princeton,80,68,240,5,5,1,99.9444444444444,99.9444444444444,86.5625
Princeton,80,68,241,5,0,1.1,99.9444444444444,100,93.125
Princeton,80,68,242,5,1,1.1,99.9444444444444,99.9444444444444,93.125
Princeton,80,68,243,5,2,1.1,99.9444444444444,99.9444444444444,93.125
Princeton,80,68,244,5,3,1.1,99.9444444444444,99.9444444444444,93.125
Princeton,80,68,245,5,4,1.1,99.9444444444444,99.9444444444444,93.125
Princeton,80,68,246,5,5,1.1,99.9444444444444,99.9444444444444,90.9375
Princeton,80,68,247,5,0,1.2,99.9444444444444,100,97.5
Princeton,80,68,248,5,1,1.2,99.9444444444444,100,97.5
Princeton,80,68,249,5,2,1.2,99.9444444444444,100,97.5
Princeton,80,68,250,5,3,1.2,99.9444444444444,100,97.5
Princeton,80,68,251,5,4,1.2,99.9444444444444,100,97.5
Princeton,80,68,252,5,5,1.2,99.9444444444444,100,96.40625
Princeton,80,68,253,5,0,1.3,100,100,101.875
Princeton,80,68,254,5,1,1.3,100,100,101.875
Princeton,80,68,255,5,2,1.3,100,100,101.875
Princeton,80,68,256,5,3,1.3,100,100,100.78125
Princeton,80,68,257,5,4,1.3,100,100,99.6875
Princeton,80,68,258,5,5,1.3,99.9444444444444,100,99.6875
Princeton,80,68,259,5,0,1.4,100,100,106.25
Princeton,80,68,260,5,1,1.4,100,100,106.25
Princeton,80,68,261,5,2,1.4,100,100,106.25
Princeton,80,68,262,5,3,1.4,100,100,104.0625
Princeton,80,68,263,5,4,1.4,100,100,104.0625
Princeton,80,68,264,5,5,1.4,100,100,104.0625
Princeton,80,68,265,5,0,1.5,100,100,110.625
Princeton,80,68,266,5,1,1.5,100,100,108.4375
Princeton,80,68,267,5,2,1.5,100,100,108.4375
Princeton,80,68,268,5,3,1.5,100,100,108.4375
Princeton,80,68,269,5,4,1.5,100,100,106.25
Princeton,80,68,270,5,5,1.5,100,100,106.25
Princeton,80,68,271,6,0,0.7,96.8888888888889,98.0555555555556,71.25
Princeton,80,68,272,6,1,0.7,96.7222222222222,97.7777777777778,71.25
Princeton,80,68,273,6,2,0.7,96.5555555555556,97.5555555555556,71.25
Princeton,80,68,274,6,3,0.7,96.1666666666667,97.4444444444444,71.25
Princeton,80,68,275,6,4,0.7,95.8888888888889,97.3333333333333,69.0625
Princeton,80,68,276,6,5,0.7,95.5,97.3333333333333,69.0625
Princeton,80,68,277,6,0,0.8,98.8333333333333,99.4444444444444,77.8125
Princeton,80,68,278,6,1,0.8,98.6666666666667,99.2222222222222,77.8125
Princeton,80,68,279,6,2,0.8,98.5,99.1111111111111,77.8125
Princeton,80,68,280,6,3,0.8,98.3888888888889,98.9444444444444,76.71875
Princeton,80,68,281,6,4,0.8,98.2777777777778,98.8333333333333,75.625
Princeton,80,68,282,6,5,0.8,98.1111111111111,98.7222222222222,75.625
Princeton,80,68,283,6,0,0.9,99.7222222222222,99.8333333333333,84.375
Princeton,80,68,284,6,1,0.9,99.7222222222222,99.7777777777778,84.375
Princeton,80,68,285,6,2,0.9,99.6666666666667,99.7222222222222,84.375
Princeton,80,68,286,6,3,0.9,99.5,99.7222222222222,83.28125
Princeton,80,68,287,6,4,0.9,99.3888888888889,99.7222222222222,82.1875
Princeton,80,68,288,6,5,0.9,99.3888888888889,99.6666666666667,82.1875
Princeton,80,68,289,6,0,1,100,100,90.9375
Princeton,80,68,290,6,1,1,100,100,90.9375
Princeton,80,68,291,6,2,1,100,100,90.9375
Princeton,80,68,292,6,3,1,100,100,88.75
Princeton,80,68,293,6,4,1,100,100,88.75
Princeton,80,68,294,6,5,1,100,100,88.75
Princeton,80,68,295,6,0,1.1,100,100,97.5
Princeton,80,68,296,6,1,1.1,100,100,97.5
Princeton,80,68,297,6,2,1.1,100,100,96.40625
Princeton,80,68,298,6,3,1.1,100,100,95.3125
Princeton,80,68,299,6,4,1.1,100,100,95.3125
Princeton,80,68,300,6,5,1.1,100,100,95.3125
Princeton,80,68,301,6,0,1.2,100,100,101.875
Princeton,80,68,302,6,1,1.2,100,100,101.875
Princeton,80,68,303,6,2,1.2,100,100,101.875
Princeton,80,68,304,6,3,1.2,100,100,101.875
Princeton,80,68,305,6,4,1.2,100,100,101.875
Princeton,80,68,306,6,5,1.2,100,100,99.6875
Princeton,80,68,307,6,0,1.3,100,100,108.4375
Princeton,80,68,308,6,1,1.3,100,100,106.25
Princeton,80,68,309,6,2,1.3,100,100,106.25
Princeton,80,68,310,6,3,1.3,100,100,106.25
Princeton,80,68,311,6,4,1.3,100,100,106.25
Princeton,80,68,312,6,5,1.3,100,100,106.25
Princeton,80,68,313,6,0,1.4,100,100,112.8125
Princeton,80,68,314,6,1,1.4,100,100,110.625
Princeton,80,68,315,6,2,1.4,100,100,110.625
Princeton,80,68,316,6,3,1.4,100,100,110.625
Princeton,80,68,317,6,4,1.4,100,100,110.625
Princeton,80,68,318,6,5,1.4,100,100,110.625
Princeton,80,68,319,6,0,1.5,100,100,116.09375
Princeton,80,68,320,6,1,1.5,100,100,115
Princeton,80,68,321,6,2,1.5,100,100,115
Princeton,80,68,322,6,3,1.5,100,100,115
Princeton,80,68,323,6,4,1.5,100,100,115
Princeton,80,68,324,6,5,1.5,100,100,115
Princeton,80,68,325,7,0,0.7,95.8888888888889,97.5,69.0625
Princeton,80,68,326,7,1,0.7,95.5555555555556,97.3333333333333,69.0625
Princeton,80,68,327,7,2,0.7,95.3333333333333,97.0555555555556,69.0625
Princeton,80,68,328,7,3,0.7,95.1111111111111,96.8888888888889,67.96875
Princeton,80,68,329,7,4,0.7,94.6111111111111,96.7222222222222,66.875
Princeton,80,68,330,7,5,0.7,94.1666666666667,96.5555555555556,66.875
Princeton,80,68,331,7,0,0.8,99.0555555555556,99.3333333333333,76.71875
Princeton,80,68,332,7,1,0.8,98.8333333333333,99.3333333333333,75.625
Princeton,80,68,333,7,2,0.8,98.8333333333333,99.1666666666667,75.625
Princeton,80,68,334,7,3,0.8,98.6111111111111,99.0555555555556,75.625
Princeton,80,68,335,7,4,0.8,98.3888888888889,98.9444444444444,74.53125
Princeton,80,68,336,7,5,0.8,98.2222222222222,98.8888888888889,74.53125
Princeton,80,68,337,7,0,0.9,99.7222222222222,99.8888888888889,84.375
Princeton,80,68,338,7,1,0.9,99.6666666666667,99.8333333333333,82.1875
Princeton,80,68,339,7,2,0.9,99.6111111111111,99.8333333333333,82.1875
Princeton,80,68,340,7,3,0.9,99.5555555555556,99.7222222222222,82.1875
Princeton,80,68,341,7,4,0.9,99.5555555555556,99.7222222222222,82.1875
Princeton,80,68,342,7,5,0.9,99.4444444444444,99.7222222222222,80
Princeton,80,68,343,7,0,1,100,100,88.75
Princeton,80,68,344,7,1,1,100,100,88.75
Princeton,80,68,345,7,2,1,100,100,88.75
Princeton,80,68,346,7,3,1,100,100,88.75
Princeton,80,68,347,7,4,1,100,100,88.75
Princeton,80,68,348,7,5,1,100,100,86.5625
Princeton,80,68,349,7,0,1.1,100,100,95.3125
Princeton,80,68,350,7,1,1.1,100,100,95.3125
Princeton,80,68,351,7,2,1.1,100,100,93.125
Princeton,80,68,352,7,3,1.1,100,100,93.125
Princeton,80,68,353,7,4,1.1,100,100,93.125
Princeton,80,68,354,7,5,1.1,100,100,93.125
Princeton,80,68,355,7,0,1.2,100,100,99.6875
Princeton,80,68,356,7,1,1.2,100,100,99.6875
Princeton,80,68,357,7,2,1.2,100,100,99.6875
Princeton,80,68,358,7,3,1.2,100,100,97.5
Princeton,80,68,359,7,4,1.2,100,100,97.5
Princeton,80,68,360,7,5,1.2,100,100,97.5
Princeton,80,68,361,7,0,1.3,100,100,104.0625
Princeton,80,68,362,7,1,1.3,100,100,104.0625
Princeton,80,68,363,7,2,1.3,100,100,104.0625
Princeton,80,68,364,7,3,1.3,100,100,104.0625
Princeton,80,68,365,7,4,1.3,100,100,102.96875
Princeton,80,68,366,7,5,1.3,100,100,101.875
Princeton,80,68,367,7,0,1.4,100,100,109.53125
